BirdID,GroupSize,HelpersF,PeriodYear
1028,3,1,2010
1028,3,1,2004
1028,3,1,2012
1028,3,1,2005
1028,3,1,2011
1028,3,1,2006
1028,3,1,2001
1028,3,1,2014
1028,3,1,2007
1028,3,1,2013
1028,3,1,1999
1028,3,1,2015
1028,3,1,2000
865,4,0,1998
865,4,0,2001
865,4,0,2000
865,4,0,1999
1018,2,0,1999
1018,2,0,2000
1018,2,0,2003
1018,2,0,2000
1018,2,0,2002
1018,2,0,2008
1018,2,0,2004
1018,2,0,2001
1018,2,0,2006
1018,2,0,2007
1018,2,0,2005
1018,2,0,1999
607,2,0,2000
607,2,0,2001
607,2,0,2007
607,2,0,2003
607,2,0,2006
607,2,0,2008
607,2,0,2004
607,2,0,1999
607,2,0,2005
607,2,0,2002
176,2,0,2007
176,2,0,2004
176,2,0,2008
176,2,0,2000
176,2,0,2006
176,2,0,2002
176,2,0,2001
176,2,0,2005
176,2,0,1999
176,2,0,2003
1178,3,0,2003
1178,3,0,2000
1178,3,0,1999
1178,3,0,2001
1178,3,0,2002
1290,2,0,2004
1290,2,0,2001
1290,2,0,1999
1290,2,0,2005
1290,2,0,2002
1290,2,0,2000
1290,2,0,2003
1199,2,0,2002
1199,2,0,2001
1199,2,0,2000
1199,2,0,2003
1199,2,0,2008
1199,2,0,2009
1199,2,0,2012
1199,2,0,2010
1199,2,0,2004
1199,2,0,1999
1199,2,0,2007
1199,2,0,2011
1199,2,0,2006
1199,2,0,2005
609,5,0,2005
609,5,0,2000
609,5,0,2001
609,5,0,2008
609,5,0,2007
609,5,0,2004
609,5,0,2009
609,5,0,2003
609,5,0,2006
609,5,0,1999
609,5,0,2002
1187,3,1,1999
1187,3,1,2000
676,3,0,1999
676,3,0,2000
176,3,1,1999
176,3,1,2000
176,3,1,2001
176,3,1,2002
1178,3,0,1999
1178,3,0,2003
1178,3,0,2001
1178,3,0,2002
1178,3,0,2000
1032,2,0,1999
1032,2,0,2002
1032,2,0,2000
1032,2,0,2001
1274,3,1,2000
1274,3,1,1999
1274,3,1,2008
1274,3,1,2006
1274,3,1,2010
1274,3,1,2009
1274,3,1,2005
1274,3,1,2007
1274,3,1,2004
1274,3,1,2002
1274,3,1,2003
1274,3,1,2001
609,6,1,1999
609,6,1,2001
609,6,1,2000
921,3,1,2002
921,3,1,1999
921,3,1,2003
921,3,1,2000
921,3,1,2001
51,2,0,2006
51,2,0,2003
51,2,0,2004
51,2,0,2005
51,2,0,2008
51,2,0,2000
51,2,0,2007
51,2,0,2001
51,2,0,1999
51,2,0,2002
51,2,0,2009
499,3,0,2009
499,3,0,2008
499,3,0,2006
499,3,0,2005
499,3,0,2003
499,3,0,2001
499,3,0,2007
499,3,0,2000
499,3,0,1999
499,3,0,2004
499,3,0,2002
499,2,0,1999
499,2,0,2001
499,2,0,2002
499,2,0,2000
634,2,0,2000
634,2,0,2001
634,2,0,1999
634,2,0,2006
634,2,0,2003
634,2,0,2002
634,2,0,2004
634,2,0,2005
634,2,0,2007
634,2,0,2008
634,2,0,2009
634,5,1,2001
634,5,1,1999
634,5,1,2000
1179,2,0,2006
1179,2,0,2007
1179,2,0,2008
1179,2,0,1999
1179,2,0,2005
1179,2,0,2004
1179,2,0,2001
1179,2,0,2000
1179,2,0,2002
1179,2,0,2003
467,3,0,2001
467,3,0,2004
467,3,0,2002
467,3,0,2003
467,3,0,1999
467,3,0,2000
1032,2,0,2001
1032,2,0,2000
1032,2,0,2002
1032,2,0,2004
1032,2,0,2003
1188,2,0,2001
1188,2,0,2000
929,2,0,2005
929,2,0,2003
929,2,0,2000
929,2,0,2001
929,2,0,2004
929,2,0,2007
929,2,0,2009
929,2,0,2006
929,2,0,2010
929,2,0,2002
929,2,0,2008
1274,4,0,2007
1274,4,0,2009
1274,4,0,2013
1274,4,0,2006
1274,4,0,2010
1274,4,0,2008
1274,4,0,2002
1274,4,0,2003
1274,4,0,2005
1274,4,0,2012
1274,4,0,2000
1274,4,0,2004
1274,4,0,2011
1274,4,0,2001
917,2,0,2002
917,2,0,2001
917,2,0,2000
1063,2,0,2006
1063,2,0,2005
1063,2,0,2007
1063,2,0,2000
1063,2,0,2003
1063,2,0,2002
1063,2,0,2001
1063,2,0,2004
1063,2,0,2008
525,3,0,2004
525,3,0,2005
525,3,0,2000
525,3,0,2007
525,3,0,2008
525,3,0,2006
525,3,0,2001
525,3,0,2002
525,3,0,2003
525,3,0,2014
525,3,0,2009
525,3,0,2013
525,3,0,2015
525,3,0,2012
525,3,0,2011
525,3,0,2010
525,2,0,2008
525,2,0,2007
525,2,0,2004
525,2,0,2005
525,2,0,2006
525,2,0,2003
525,2,0,2009
525,2,0,2002
525,2,0,2001
525,2,0,2000
1196,3,0,2000
1196,3,0,2001
1196,3,0,2002
1370,4,1,2000
1370,4,1,1999
495,2,0,2002
495,2,0,2001
495,2,0,2000
1214,2,0,2000
1214,2,0,2001
847,2,0,2002
847,2,0,2000
847,2,0,2001
847,2,0,2004
847,2,0,2003
847,2,0,2003
847,2,0,2002
847,2,0,2008
847,2,0,2000
847,2,0,2005
847,2,0,2006
847,2,0,2007
847,2,0,2004
847,2,0,2001
1274,2,0,2005
1274,2,0,2003
1274,2,0,2004
1274,2,0,2002
1274,2,0,2001
1274,2,0,2000
1020,3,0,2004
1020,3,0,2000
1020,3,0,2002
1020,3,0,2005
1020,3,0,2001
1020,3,0,2003
629,2,0,2000
629,2,0,2001
1018,3,0,2001
1018,3,0,2003
1018,3,0,2000
1018,3,0,2004
1018,3,0,2002
1018,3,0,2008
1018,3,0,2007
1018,3,0,2006
1018,3,0,2005
1165,3,0,2000
1165,3,0,2001
1395,3,0,2005
1395,3,0,2001
1395,3,0,2002
1395,3,0,2006
1395,3,0,2004
1395,3,0,2000
1395,3,0,2003
1395,3,0,2007
1198,2,0,2002
1198,2,0,2004
1198,2,0,2003
1198,2,0,2001
1198,2,0,2000
1279,2,0,2002
1279,2,0,2000
1279,2,0,2007
1279,2,0,2006
1279,2,0,2001
1279,2,0,2003
1279,2,0,2005
1279,2,0,2004
890,2,0,2000
890,2,0,2001
865,3,0,2001
865,3,0,2002
865,3,0,2000
1287,2,0,2000
1287,2,0,2001
494,2,0,2000
494,2,0,2001
494,2,0,2008
494,2,0,2003
494,2,0,2002
494,2,0,2013
494,2,0,2006
494,2,0,2005
494,2,0,2004
494,2,0,2007
494,2,0,2009
494,2,0,2011
494,2,0,2012
494,2,0,2010
494,2,0,2009
494,2,0,2000
494,2,0,2001
494,2,0,2002
494,2,0,2012
494,2,0,2008
494,2,0,2005
494,2,0,2003
494,2,0,2007
494,2,0,2015
494,2,0,2013
494,2,0,2011
494,2,0,2010
494,2,0,2014
494,2,0,2004
494,2,0,2006
495,2,0,2006
495,2,0,2005
495,2,0,2003
495,2,0,2004
495,2,0,2001
495,2,0,2002
495,2,0,2000
494,3,0,2006
494,3,0,2007
494,3,0,2001
494,3,0,2002
494,3,0,2005
494,3,0,2004
494,3,0,2003
494,3,0,2015
494,3,0,2011
494,3,0,2012
494,3,0,2013
494,3,0,2009
494,3,0,2014
494,3,0,2008
494,3,0,2010
494,2,0,2004
494,2,0,2000
494,2,0,2005
494,2,0,2003
494,2,0,2001
494,2,0,2002
494,2,0,2007
494,2,0,2006
1395,2,0,2002
1395,2,0,2003
1395,2,0,2001
917,2,0,2002
917,2,0,2003
917,2,0,2005
917,2,0,2006
917,2,0,2007
917,2,0,2000
917,2,0,2004
917,2,0,2001
1028,3,0,2006
1028,3,0,2012
1028,3,0,2004
1028,3,0,2011
1028,3,0,2010
1028,3,0,2005
1028,3,0,2007
1028,3,0,2002
1028,3,0,2003
1028,3,0,2001
1028,3,0,2008
1028,3,0,2009
1028,3,0,2000
557,4,0,2002
557,4,0,2001
557,4,0,2003
557,4,0,2004
557,4,0,2000
1348,3,1,2008
1348,3,1,2005
1348,3,1,2006
1348,3,1,2004
1348,3,1,2001
1348,3,1,2002
1348,3,1,2007
1348,3,1,2003
1356,2,0,2000
1356,2,0,2001
1063,2,0,2009
1063,2,0,2006
1063,2,0,2002
1063,2,0,2008
1063,2,0,2001
1063,2,0,2011
1063,2,0,2003
1063,2,0,2005
1063,2,0,2000
1063,2,0,2007
1063,2,0,2010
1063,2,0,2004
1381,NA,0,2001
1381,NA,0,2002
497,2,0,2002
497,2,0,2001
497,2,0,2005
497,2,0,2004
497,2,0,2003
497,2,0,2009
497,2,0,2008
497,2,0,2016
497,2,0,2005
497,2,0,2006
497,2,0,2014
497,2,0,2007
497,2,0,2015
497,2,0,2012
497,2,0,2013
497,2,0,2002
497,2,0,2004
497,2,0,2010
497,2,0,2011
497,2,0,2003
1031,2,0,2002
1031,2,0,2001
1031,2,0,2008
1031,2,0,2003
1031,2,0,2009
1031,2,0,2004
1031,2,0,2007
1031,2,0,2006
1031,2,0,2001
1031,2,0,2005
1031,2,0,2002
494,2,0,2004
494,2,0,2001
494,2,0,2003
494,2,0,2005
494,2,0,2002
1213,2,0,2002
1213,2,0,2003
1209,3,0,2013
1209,3,0,2012
1209,3,0,2011
1209,3,0,2007
1209,3,0,2004
1209,3,0,2010
1209,3,0,2008
1209,3,0,2005
1209,3,0,2009
1209,3,0,2003
1209,3,0,2014
1209,3,0,2006
1209,3,0,2015
1209,3,0,2002
1209,3,0,2001
929,2,0,2003
929,2,0,2002
1587,2,0,2004
1587,2,0,2002
1587,2,0,2003
1587,2,0,2001
1587,2,0,2005
1581,3,0,2003
1581,3,0,2005
1581,3,0,2013
1581,3,0,2012
1581,3,0,2002
1581,3,0,2004
1581,3,0,2009
1581,3,0,2011
1581,3,0,2010
1581,3,0,2007
1581,3,0,2006
1581,3,0,2008
1276,2,0,2001
1276,2,0,2002
1370,3,0,2004
1370,3,0,2007
1370,3,0,2005
1370,3,0,2006
1370,3,0,2002
1370,3,0,2003
1504,2,0,2002
1504,2,0,2001
1504,2,0,2009
1504,2,0,2010
1504,2,0,2004
1504,2,0,2003
1504,2,0,2008
1504,2,0,2007
1504,2,0,2005
1504,2,0,2006
1504,2,0,2002
1504,2,0,2005
1504,2,0,2003
1504,2,0,2004
1504,2,0,2006
497,3,0,2002
497,3,0,2001
911,2,0,2010
911,2,0,2008
911,2,0,2005
911,2,0,2007
911,2,0,2004
911,2,0,2006
911,2,0,2009
911,2,0,2002
911,2,0,2003
1213,3,0,2003
1213,3,0,2002
1348,2,0,2005
1348,2,0,2002
1348,2,0,2003
1348,2,0,2004
1221,2,0,2002
1221,2,0,2001
1608,2,0,2001
1608,2,0,2005
1608,2,0,2003
1608,2,0,2002
1608,2,0,2006
1608,2,0,2004
1566,3,0,2003
1566,3,0,2002
1566,3,0,2012
1566,3,0,2004
1566,3,0,2010
1566,3,0,2015
1566,3,0,2006
1566,3,0,2011
1566,3,0,2014
1566,3,0,2007
1566,3,0,2005
1566,3,0,2013
1566,3,0,2009
1566,3,0,2016
1566,3,0,2008
1396,2,0,2002
1396,2,0,2001
1396,2,0,2006
1396,2,0,2003
1396,2,0,2005
1396,2,0,2004
676,3,0,2002
676,3,0,2001
1412,3,1,2002
1412,3,1,2003
1412,3,1,2013
1412,3,1,2004
1412,3,1,2012
1412,3,1,2014
1412,3,1,2015
1412,3,1,2011
1412,3,1,2010
1412,3,1,2008
1412,3,1,2007
1412,3,1,2009
1412,3,1,2006
1412,3,1,2005
1533,2,0,2003
1533,2,0,2004
1533,2,0,2001
1533,2,0,2002
1533,2,0,2005
494,3,0,2004
494,3,0,2003
494,3,0,2005
494,3,0,2001
494,3,0,2002
911,2,0,2004
911,2,0,2002
911,2,0,2003
911,2,0,2001
911,2,0,2006
911,2,0,2005
1185,3,0,2009
1185,3,0,2010
1185,3,0,2008
1185,3,0,2012
1185,3,0,2011
1185,3,0,2007
1185,3,0,2005
1185,3,0,2003
1185,3,0,2006
1185,3,0,2002
1185,3,0,2004
1185,3,0,2001
1040,2,0,2003
1040,2,0,2004
1040,2,0,2002
1165,2,0,2003
1165,2,0,2004
1165,2,0,2002
1165,2,0,2001
1359,2,0,2002
1359,2,0,2004
1359,2,0,2003
1359,2,0,2005
1610,2,0,2004
1610,2,0,2005
1610,2,0,2003
1610,2,0,2002
1221,2,0,2011
1221,2,0,2008
1221,2,0,2013
1221,2,0,2007
1221,2,0,2004
1221,2,0,2009
1221,2,0,2006
1221,2,0,2002
1221,2,0,2005
1221,2,0,2012
1221,2,0,2003
1221,2,0,2015
1221,2,0,2010
1221,2,0,2001
1221,2,0,2014
1566,3,0,2002
1566,3,0,2008
1566,3,0,2010
1566,3,0,2007
1566,3,0,2011
1566,3,0,2009
1566,3,0,2004
1566,3,0,2013
1566,3,0,2006
1566,3,0,2012
1566,3,0,2005
1566,3,0,2003
917,3,0,2001
917,3,0,2004
917,3,0,2003
917,3,0,2002
1542,4,1,2002
1542,4,1,2004
1542,4,1,2003
1557,2,0,2002
1557,2,0,2006
1557,2,0,2003
1557,2,0,2007
1557,2,0,2005
1557,2,0,2004
1557,2,0,2008
1485,NA,0,2004
1485,NA,0,2008
1485,NA,0,2009
1485,NA,0,2007
1485,NA,0,2006
1485,NA,0,2003
1485,NA,0,2005
1485,NA,0,2002
1485,NA,0,2001
1542,2,0,2002
1542,2,0,2008
1542,2,0,2003
1542,2,0,2006
1542,2,0,2007
1542,2,0,2004
1542,2,0,2005
1666,2,0,2007
1666,2,0,2002
1666,2,0,2004
1666,2,0,2008
1666,2,0,2005
1666,2,0,2009
1666,2,0,2006
1666,2,0,2003
1504,3,0,2002
1504,3,0,2004
1504,3,0,2003
1540,2,0,2002
1540,2,0,2003
1590,2,0,2003
1590,2,0,2002
1590,2,0,2004
1029,2,0,2003
1029,2,0,2002
1187,2,0,2011
1187,2,0,2008
1187,2,0,2009
1187,2,0,2013
1187,2,0,2010
1187,2,0,2007
1187,2,0,2006
1187,2,0,2015
1187,2,0,2004
1187,2,0,2014
1187,2,0,2005
1187,2,0,2002
1187,2,0,2003
1187,2,0,2012
1276,2,0,2001
1276,2,0,2003
1276,2,0,2002
1553,NA,0,2006
1553,NA,0,2004
1553,NA,0,2010
1553,NA,0,2005
1553,NA,0,2008
1553,NA,0,2003
1553,NA,0,2002
1553,NA,0,2009
1553,NA,0,2007
1188,3,0,2005
1188,3,0,2008
1188,3,0,2004
1188,3,0,2007
1188,3,0,2011
1188,3,0,2006
1188,3,0,2003
1188,3,0,2009
1188,3,0,2010
1188,3,0,2002
1234,2,0,2008
1234,2,0,2002
1234,2,0,2006
1234,2,0,2007
1234,2,0,2001
1234,2,0,2004
1234,2,0,2003
1234,2,0,2005
1178,2,0,2002
1178,2,0,2001
1178,2,0,2003
1178,2,0,2004
1178,2,0,2005
1360,2,0,2006
1360,2,0,2004
1360,2,0,2003
1360,2,0,2005
1360,2,0,2001
1360,2,0,2002
602,2,0,2002
602,2,0,2005
602,2,0,2004
602,2,0,2003
602,2,0,2006
602,2,0,2001
921,4,0,2003
921,4,0,2002
1349,2,0,2005
1349,2,0,2003
1349,2,0,2004
1349,2,0,2007
1349,2,0,2008
1349,2,0,2002
1349,2,0,2012
1349,2,0,2006
1349,2,0,2009
1349,2,0,2013
1349,2,0,2011
1349,2,0,2010
1684,3,0,2004
1684,3,0,2005
1684,3,0,2003
1666,3,1,2009
1666,3,1,2007
1666,3,1,2003
1666,3,1,2008
1666,3,1,2004
1666,3,1,2006
1666,3,1,2005
1485,3,0,2007
1485,3,0,2005
1485,3,0,2002
1485,3,0,2003
1485,3,0,2004
1485,3,0,2006
1590,3,0,2004
1590,3,0,2003
1412,3,0,2009
1412,3,0,2004
1412,3,0,2008
1412,3,0,2007
1412,3,0,2003
1412,3,0,2005
1412,3,0,2006
1412,3,0,2004
1412,3,0,2003
1020,3,0,2003
1020,3,0,2001
1020,3,0,2002
1184,4,0,2004
1184,4,0,2005
1184,4,0,2003
1184,4,0,2002
507,2,0,2005
507,2,0,2002
507,2,0,2003
507,2,0,2008
507,2,0,2006
507,2,0,2007
507,2,0,2004
499,2,0,2004
499,2,0,2002
499,2,0,2007
499,2,0,2005
499,2,0,2006
499,2,0,2003
1542,2,0,2005
1542,2,0,2007
1542,2,0,2002
1542,2,0,2006
1542,2,0,2003
1542,2,0,2004
1542,2,0,2008
1018,3,0,2009
1018,3,0,2008
1018,3,0,2007
1018,3,0,2004
1018,3,0,2006
1018,3,0,2005
1018,3,0,2003
1196,2,0,2007
1196,2,0,2004
1196,2,0,2006
1196,2,0,2003
1196,2,0,2005
1196,2,0,2002
1670,2,0,2002
1670,2,0,2008
1670,2,0,2006
1670,2,0,2007
1670,2,0,2004
1670,2,0,2003
1670,2,0,2005
1595,3,0,2008
1595,3,0,2006
1595,3,0,2010
1595,3,0,2004
1595,3,0,2007
1595,3,0,2009
1595,3,0,2005
1595,3,0,2003
453,2,0,2002
453,2,0,2004
453,2,0,2003
453,2,0,2005
1539,3,0,2002
1539,3,0,2003
1184,3,0,2007
1184,3,0,2008
1184,3,0,2006
1184,3,0,2005
1184,3,0,2004
1184,3,0,2002
1184,3,0,2003
1551,4,1,2004
1551,4,1,2002
1551,4,1,2007
1551,4,1,2003
1551,4,1,2005
1551,4,1,2006
1533,3,0,2007
1533,3,0,2005
1533,3,0,2006
1533,3,0,2008
1533,3,0,2004
1533,3,0,2003
1533,3,0,2002
1610,2,0,2002
1610,2,0,2003
1610,2,0,2004
1677,2,0,2003
1677,2,0,2002
1677,2,0,2004
1196,2,0,2006
1196,2,0,2005
1196,2,0,2007
1196,2,0,2003
1196,2,0,2004
1196,2,0,2002
1581,3,0,2003
1581,3,0,2004
1581,3,0,2006
1581,3,0,2008
1581,3,0,2005
1581,3,0,2007
1581,3,0,2009
1581,3,0,2010
1276,3,0,2012
1276,3,0,2011
1276,3,0,2002
1276,3,0,2010
1276,3,0,2007
1276,3,0,2013
1276,3,0,2009
1276,3,0,2003
1276,3,0,2005
1276,3,0,2006
1276,3,0,2008
1276,3,0,2004
911,2,0,2003
911,2,0,2007
911,2,0,2005
911,2,0,2008
911,2,0,2006
911,2,0,2004
1590,2,0,2010
1590,2,0,2008
1590,2,0,2009
1590,2,0,2007
1590,2,0,2004
1590,2,0,2006
1590,2,0,2003
1590,2,0,2005
1587,3,1,2004
1587,3,1,2003
1593,3,0,2003
1593,3,0,2002
849,3,0,2008
849,3,0,2006
849,3,0,2007
849,3,0,2003
849,3,0,2005
849,3,0,2004
1802,2,0,2012
1802,2,0,2003
1802,2,0,2009
1802,2,0,2005
1802,2,0,2004
1802,2,0,2011
1802,2,0,2008
1802,2,0,2007
1802,2,0,2010
1802,2,0,2006
1171,2,0,2004
1171,2,0,2003
1171,2,0,2013
1171,2,0,2005
1171,2,0,2002
1171,2,0,2006
1171,2,0,2012
1171,2,0,2015
1171,2,0,2007
1171,2,0,2016
1171,2,0,2011
1171,2,0,2014
1171,2,0,2010
1171,2,0,2008
1171,2,0,2009
1171,2,0,2003
1171,2,0,2004
1171,2,0,2007
1171,2,0,2002
1171,2,0,2006
1171,2,0,2005
1171,2,0,2008
1287,2,0,2011
1287,2,0,2010
1287,2,0,2005
1287,2,0,2009
1287,2,0,2013
1287,2,0,2007
1287,2,0,2012
1287,2,0,2004
1287,2,0,2003
1287,2,0,2008
1287,2,0,2015
1287,2,0,2014
1287,2,0,2006
1572,2,0,2007
1572,2,0,2006
1572,2,0,2005
1572,2,0,2008
1572,2,0,2003
1572,2,0,2010
1572,2,0,2009
1572,2,0,2013
1572,2,0,2004
1572,2,0,2002
1572,2,0,2012
1572,2,0,2011
1754,2,0,2006
1754,2,0,2005
1754,2,0,2004
1754,2,0,2003
1489,2,0,2009
1489,2,0,2007
1489,2,0,2005
1489,2,0,2008
1489,2,0,2003
1489,2,0,2004
1489,2,0,2012
1489,2,0,2006
1489,2,0,2011
1489,2,0,2013
1489,2,0,2010
1395,4,1,2003
1395,4,1,2004
1395,4,1,2005
1523,3,1,2008
1523,3,1,2007
1523,3,1,2006
1523,3,1,2005
1523,3,1,2004
1523,3,1,2003
1666,2,0,2003
1666,2,0,2008
1666,2,0,2007
1666,2,0,2005
1666,2,0,2006
1666,2,0,2004
1666,2,0,2010
1666,2,0,2009
1187,3,0,2008
1187,3,0,2003
1187,3,0,2007
1187,3,0,2009
1187,3,0,2005
1187,3,0,2004
1187,3,0,2006
1349,2,0,2007
1349,2,0,2004
1349,2,0,2006
1349,2,0,2003
1349,2,0,2010
1349,2,0,2008
1349,2,0,2005
1349,2,0,2014
1349,2,0,2009
1349,2,0,2012
1349,2,0,2013
1349,2,0,2011
1209,2,0,2009
1209,2,0,2003
1209,2,0,2008
1209,2,0,2013
1209,2,0,2011
1209,2,0,2004
1209,2,0,2010
1209,2,0,2007
1209,2,0,2012
1209,2,0,2006
1209,2,0,2005
1268,2,0,2007
1268,2,0,2003
1268,2,0,2006
1268,2,0,2005
1268,2,0,2004
1029,3,0,2004
1029,3,0,2007
1029,3,0,2008
1029,3,0,2006
1029,3,0,2005
1029,3,0,2003
1604,2,0,2014
1604,2,0,2011
1604,2,0,2013
1604,2,0,2009
1604,2,0,2010
1604,2,0,2012
1604,2,0,2003
1604,2,0,2007
1604,2,0,2005
1604,2,0,2008
1604,2,0,2015
1604,2,0,2004
1604,2,0,2006
1754,2,0,2003
1754,2,0,2004
1524,3,0,2009
1524,3,0,2004
1524,3,0,2008
1524,3,0,2003
1524,3,0,2007
1524,3,0,2005
1524,3,0,2006
1524,2,0,2003
1524,2,0,2002
1524,2,0,2004
1524,2,0,2005
1524,2,0,2001
1524,2,0,2006
1606,3,0,2004
1606,3,0,2003
453,3,0,2007
453,3,0,2008
453,3,0,2005
453,3,0,2013
453,3,0,2010
453,3,0,2006
453,3,0,2004
453,3,0,2012
453,3,0,2014
453,3,0,2009
453,3,0,2003
453,3,0,2011
453,3,0,2015
1412,3,0,2004
1412,3,0,2003
544,2,0,2009
544,2,0,2008
544,2,0,2007
544,2,0,2006
544,2,0,2005
544,2,0,2010
544,2,0,2003
544,2,0,2004
544,2,0,2002
1609,3,1,2004
1609,3,1,2003
1381,2,0,2007
1381,2,0,2006
1381,2,0,2003
1381,2,0,2004
1381,2,0,2008
1381,2,0,2005
1534,2,0,2004
1534,2,0,2003
1534,2,0,2002
1534,2,0,2001
1534,2,0,2005
849,3,0,2005
849,3,0,2006
849,3,0,2004
849,3,0,2003
849,3,0,2001
849,3,0,2002
1214,3,0,2003
1214,3,0,2002
1348,3,1,2009
1348,3,1,2004
1348,3,1,2008
1348,3,1,2005
1348,3,1,2003
1348,3,1,2006
1348,3,1,2007
1348,3,1,2010
501,2,0,2007
501,2,0,2006
501,2,0,2004
501,2,0,2008
501,2,0,2005
501,2,0,2003
501,2,0,2009
501,2,0,2010
510,4,0,2009
510,4,0,2010
510,4,0,2004
510,4,0,2008
510,4,0,2005
510,4,0,2007
510,4,0,2006
510,4,0,2003
1744,3,0,2016
1744,3,0,2011
1744,3,0,2015
1744,3,0,2014
1744,3,0,2005
1744,3,0,2003
1744,3,0,2009
1744,3,0,2006
1744,3,0,2004
1744,3,0,2010
1744,3,0,2007
1744,3,0,2008
1744,3,0,2013
1744,3,0,2012
1287,3,0,2004
1287,3,0,2007
1287,3,0,2005
1287,3,0,2006
1533,3,0,2010
1533,3,0,2008
1533,3,0,2009
1533,3,0,2004
1533,3,0,2007
1533,3,0,2006
1533,3,0,2005
1435,2,0,2006
1435,2,0,2002
1435,2,0,2003
1435,2,0,2007
1435,2,0,2005
1435,2,0,2004
1435,2,0,2008
176,4,1,2013
176,4,1,2011
176,4,1,2012
176,4,1,2004
176,4,1,2005
176,4,1,2010
176,4,1,2008
176,4,1,2006
176,4,1,2009
176,4,1,2003
176,4,1,2007
176,2,0,2003
176,2,0,2004
1412,4,0,2011
1412,4,0,2009
1412,4,0,2010
1412,4,0,2006
1412,4,0,2013
1412,4,0,2008
1412,4,0,2004
1412,4,0,2012
1412,4,0,2005
1412,4,0,2016
1412,4,0,2015
1412,4,0,2014
1412,4,0,2007
1412,4,0,2017
911,2,0,2006
911,2,0,2005
911,2,0,2004
1196,2,0,2004
1196,2,0,2006
1196,2,0,2005
1356,2,0,2006
1356,2,0,2003
1356,2,0,2010
1356,2,0,2007
1356,2,0,2004
1356,2,0,2011
1356,2,0,2008
1356,2,0,2009
1356,2,0,2005
1356,2,0,2013
1356,2,0,2012
1695,2,0,2008
1695,2,0,2004
1695,2,0,2007
1695,2,0,2005
1695,2,0,2006
1695,4,0,2006
1695,4,0,2004
1695,4,0,2003
1695,4,0,2007
1695,4,0,2005
1604,2,0,2008
1604,2,0,2003
1604,2,0,2007
1604,2,0,2006
1604,2,0,2005
1604,2,0,2004
1533,3,0,2003
1533,3,0,2004
1533,3,0,2008
1533,3,0,2007
1533,3,0,2005
1533,3,0,2006
929,3,0,2006
929,3,0,2005
929,3,0,2009
929,3,0,2004
929,3,0,2008
929,3,0,2007
929,3,0,2003
921,3,0,2003
921,3,0,2006
921,3,0,2011
921,3,0,2009
921,3,0,2008
921,3,0,2007
921,3,0,2005
921,3,0,2004
921,3,0,2010
453,2,0,2012
453,2,0,2011
453,2,0,2010
453,2,0,2013
453,2,0,2009
453,2,0,2007
453,2,0,2014
453,2,0,2008
453,2,0,2006
453,2,0,2004
453,2,0,2015
453,2,0,2005
1368,2,0,2005
1368,2,0,2002
1368,2,0,2003
1368,2,0,2004
1485,3,0,2008
1485,3,0,2007
1485,3,0,2004
1485,3,0,2006
1485,3,0,2005
1485,3,0,2009
1485,3,0,2010
453,2,0,2007
453,2,0,2006
453,2,0,2005
453,2,0,2004
453,2,0,2008
453,2,0,2010
453,2,0,2009
1435,2,0,2009
1435,2,0,2011
1435,2,0,2008
1435,2,0,2015
1435,2,0,2010
1435,2,0,2016
1435,2,0,2007
1435,2,0,2006
1435,2,0,2013
1435,2,0,2014
1435,2,0,2004
1435,2,0,2017
1435,2,0,2005
1435,2,0,2012
1435,2,0,2003
1381,3,0,2007
1381,3,0,2005
1381,3,0,2006
1381,3,0,2004
1610,2,0,2004
1610,2,0,2005
1495,2,0,2013
1495,2,0,2003
1495,2,0,2006
1495,2,0,2012
1495,2,0,2005
1495,2,0,2008
1495,2,0,2011
1495,2,0,2010
1495,2,0,2007
1495,2,0,2004
1495,2,0,2009
1795,3,0,2004
1795,3,0,2005
1795,3,0,2007
1795,3,0,2006
1579,2,0,2004
1579,2,0,2005
1579,2,0,2007
1579,2,0,2008
1579,2,0,2006
1579,2,0,2009
1750,4,1,2004
1750,4,1,2005
1750,4,1,2006
1729,3,1,2005
1729,3,1,2004
1788,3,0,2004
1788,3,0,2005
1788,3,0,2006
1723,2,0,2004
1723,2,0,2005
1018,3,0,2006
1018,3,0,2004
1018,3,0,2005
1018,3,0,2007
1029,2,0,2004
1029,2,0,2005
453,2,0,2006
453,2,0,2004
453,2,0,2005
453,2,0,2007
453,2,0,2008
1729,3,1,2006
1729,3,1,2004
1729,3,1,2005
1729,3,1,2007
1699,2,0,2005
1699,2,0,2008
1699,2,0,2007
1699,2,0,2004
1699,2,0,2006
1509,2,0,2005
1509,2,0,2004
1509,2,0,2007
1509,2,0,2006
1287,2,0,2017
1287,2,0,2015
1287,2,0,2016
1287,2,0,2014
1287,2,0,2012
1287,2,0,2004
1287,2,0,2006
1287,2,0,2013
1287,2,0,2011
1287,2,0,2005
1287,2,0,2007
1287,2,0,2010
1287,2,0,2008
1287,2,0,2009
1886,2,0,2004
1886,2,0,2005
1509,2,0,2005
1509,2,0,2004
1509,2,0,2007
1509,2,0,2008
1509,2,0,2006
1623,2,0,2007
1623,2,0,2006
1623,2,0,2005
1623,2,0,2004
1356,2,0,2006
1356,2,0,2007
1356,2,0,2004
1356,2,0,2005
1711,2,0,2005
1711,2,0,2007
1711,2,0,2010
1711,2,0,2006
1711,2,0,2009
1711,2,0,2008
497,3,0,2007
